trip count,tripduration,start date,start time,stop date,stop time,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
1,219,1/13/20,3:56:38 PM,1/13/20,4:00:17 PM,3639,Harborside,40.7192517,-74.034234,3187,Warren St,40.7211236,-74.03805095,26431,Subscriber,1956,Male
1,280,1/13/20,3:57:32 PM,1/13/20,4:02:12 PM,3483,Montgomery St,40.71942,-74.05099,3185,City Hall,40.7177325,-74.043845,29242,Subscriber,1958,Male
1,129,1/13/20,3:57:34 PM,1/13/20,3:59:44 PM,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,26279,Subscriber,1986,Male
1,74,1/13/20,3:58:44 PM,1/13/20,3:59:58 PM,3186,Grove St PATH,40.71958612,-74.04311746,3185,City Hall,40.7177325,-74.043845,26155,Subscriber,1985,Male
1,125,1/13/20,4:00:06 PM,1/13/20,4:02:11 PM,3185,City Hall,40.7177325,-74.043845,3481,York St,40.71649,-74.04105,26155,Subscriber,1985,Male
1,373,1/13/20,4:02:03 PM,1/13/20,4:08:16 PM,3203,Hamilton Park,40.72759597,-74.04424731,3185,City Hall,40.7177325,-74.043845,29298,Subscriber,1958,Male
1,339,1/13/20,4:03:25 PM,1/13/20,4:09:04 PM,3184,Paulus Hook,40.7141454,-74.0335519,3276,Marin Light Rail,40.71458404,-74.04281706,29455,Subscriber,1986,Male
1,315,1/13/20,4:06:15 PM,1/13/20,4:11:31 PM,3184,Paulus Hook,40.7141454,-74.0335519,3186,Grove St PATH,40.71958612,-74.04311746,29674,Subscriber,1972,Male
1,845,1/13/20,4:06:38 PM,1/13/20,4:20:44 PM,3195,Sip Ave,40.7308971,-74.06391263,3281,Leonard Gordon Park,40.74590997,-74.05727148,26247,Subscriber,1994,Male
1,237,1/13/20,4:09:31 PM,1/13/20,4:13:29 PM,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3267,Morris Canal,40.71241882,-74.03852552,29488,Subscriber,1987,Male
1,381,1/13/20,4:10:15 PM,1/13/20,4:16:37 PM,3186,Grove St PATH,40.71958612,-74.04311746,3269,Brunswick & 6th,40.72601173,-74.05038893,26151,Subscriber,1982,Female
1,245,1/13/20,4:10:49 PM,1/13/20,4:14:55 PM,3186,Grove St PATH,40.71958612,-74.04311746,3278,Monmouth and 6th,40.72568548,-74.04879034,29217,Subscriber,1993,Female
1,219,1/13/20,4:10:58 PM,1/13/20,4:14:38 PM,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,29548,Subscriber,1977,Female
1,228,1/13/20,4:14:15 PM,1/13/20,4:18:03 PM,3481,York St,40.71649,-74.04105,3186,Grove St PATH,40.71958612,-74.04311746,29522,Subscriber,1962,Male
1,596,1/13/20,4:15:13 PM,1/13/20,4:25:10 PM,3184,Paulus Hook,40.7141454,-74.0335519,3483,Montgomery St,40.71942,-74.05099,29463,Subscriber,1971,Female
1,358,1/13/20,4:16:07 PM,1/13/20,4:22:06 PM,3186,Grove St PATH,40.71958612,-74.04311746,3269,Brunswick & 6th,40.72601173,-74.05038893,26279,Subscriber,1986,Male
1,150,1/13/20,4:16:07 PM,1/13/20,4:18:38 PM,3275,Columbus Drive,40.7183552,-74.03891444,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,26212,Subscriber,1985,Male
1,888,1/13/20,4:16:10 PM,1/13/20,4:30:58 PM,3694,Jackson Square,40.71113,-74.0789,3186,Grove St PATH,40.71958612,-74.04311746,29452,Customer,1969,Unknown
1,267,1/13/20,4:20:43 PM,1/13/20,4:25:11 PM,3201,Dey St,40.737711,-74.066921,3640,Journal Square,40.73367,-74.0625,26301,Subscriber,1967,Male
1,308,1/13/20,4:22:11 PM,1/13/20,4:27:20 PM,3185,City Hall,40.7177325,-74.043845,3209,Brunswick St,40.7241765,-74.0506564,26219,Subscriber,1987,Male
1,387,1/13/20,4:28:48 PM,1/13/20,4:35:16 PM,3187,Warren St,40.7211236,-74.03805095,3681,Grand St,40.71517768,-74.03768331,26431,Subscriber,1956,Male
1,334,1/13/20,4:30:24 PM,1/13/20,4:35:58 PM,3186,Grove St PATH,40.71958612,-74.04311746,3269,Brunswick & 6th,40.72601173,-74.05038893,29601,Subscriber,1989,Male
1,299,1/13/20,4:32:41 PM,1/13/20,4:37:41 PM,3186,Grove St PATH,40.71958612,-74.04311746,3269,Brunswick & 6th,40.72601173,-74.05038893,29522,Subscriber,1966,Male
1,688,1/13/20,4:32:59 PM,1/13/20,4:44:27 PM,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,26156,Subscriber,1982,Male
1,224,1/13/20,4:33:14 PM,1/13/20,4:36:59 PM,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,29674,Subscriber,1972,Male
1,485,1/13/20,4:33:38 PM,1/13/20,4:41:44 PM,3202,Newport PATH,40.7272235,-74.0337589,3269,Brunswick & 6th,40.72601173,-74.05038893,29230,Subscriber,1956,Female
1,239,1/13/20,4:34:42 PM,1/13/20,4:38:42 PM,3202,Newport PATH,40.7272235,-74.0337589,3187,Warren St,40.7211236,-74.03805095,29656,Subscriber,1991,Female
1,863,1/13/20,4:34:43 PM,1/13/20,4:49:06 PM,3193,Lincoln Park,40.7246051,-74.07840595,3186,Grove St PATH,40.71958612,-74.04311746,29469,Subscriber,1968,Male
1,597,1/13/20,4:36:05 PM,1/13/20,4:46:02 PM,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3192,Liberty Light Rail,40.7112423,-74.0557013,26238,Subscriber,1960,Male
1,232,1/13/20,4:39:34 PM,1/13/20,4:43:27 PM,3184,Paulus Hook,40.7141454,-74.0335519,3186,Grove St PATH,40.71958612,-74.04311746,29120,Subscriber,1987,Female
1,220,1/13/20,4:40:01 PM,1/13/20,4:43:42 PM,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3187,Warren St,40.7211236,-74.03805095,29521,Subscriber,1991,Male
1,409,1/13/20,4:40:05 PM,1/13/20,4:46:55 PM,3275,Columbus Drive,40.7183552,-74.03891444,3202,Newport PATH,40.7272235,-74.0337589,26261,Subscriber,1987,Male
1,587,1/13/20,4:40:44 PM,1/13/20,4:50:32 PM,3184,Paulus Hook,40.7141454,-74.0335519,3199,Newport Pkwy,40.7287448,-74.0321082,29477,Subscriber,1964,Male
1,280,1/13/20,4:41:05 PM,1/13/20,4:45:45 PM,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3267,Morris Canal,40.71241882,-74.03852552,29468,Subscriber,1976,Female
1,265,1/13/20,4:42:28 PM,1/13/20,4:46:53 PM,3202,Newport PATH,40.7272235,-74.0337589,3187,Warren St,40.7211236,-74.03805095,29274,Subscriber,1985,Male
1,200,1/13/20,4:43:02 PM,1/13/20,4:46:23 PM,3203,Hamilton Park,40.72759597,-74.04424731,3269,Brunswick & 6th,40.72601173,-74.05038893,29674,Subscriber,1972,Male
1,499,1/13/20,4:47:48 PM,1/13/20,4:56:07 PM,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3199,Newport Pkwy,40.7287448,-74.0321082,26228,Subscriber,1996,Male
1,266,1/13/20,4:49:14 PM,1/13/20,4:53:40 PM,3184,Paulus Hook,40.7141454,-74.0335519,3638,Washington St,40.7242941,-74.0354826,29496,Subscriber,1981,Male
1,330,1/13/20,4:50:56 PM,1/13/20,4:56:26 PM,3186,Grove St PATH,40.71958612,-74.04311746,3269,Brunswick & 6th,40.72601173,-74.05038893,29231,Subscriber,1969,Unknown
1,287,1/13/20,4:51:52 PM,1/13/20,4:56:39 PM,3273,Manila & 1st,40.72165072,-74.04288411,3209,Brunswick St,40.7241765,-74.0506564,26258,Subscriber,1988,Male
1,263,1/13/20,4:52:25 PM,1/13/20,4:56:49 PM,3275,Columbus Drive,40.7183552,-74.03891444,3203,Hamilton Park,40.72759597,-74.04424731,26200,Subscriber,1987,Male
1,149,1/13/20,4:52:49 PM,1/13/20,4:55:19 PM,3203,Hamilton Park,40.72759597,-74.04424731,3272,Jersey & 3rd,40.72333159,-74.04595256,29307,Subscriber,1982,Female
1,466,1/13/20,4:53:00 PM,1/13/20,5:00:47 PM,3195,Sip Ave,40.7308971,-74.06391263,3280,Astor Place,40.7192822,-74.07126188,29620,Subscriber,1988,Male
1,254,1/13/20,4:53:54 PM,1/13/20,4:58:09 PM,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,26233,Subscriber,1995,Male
1,851,1/13/20,4:55:29 PM,1/13/20,5:09:41 PM,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3199,Newport Pkwy,40.7287448,-74.0321082,29506,Customer,1988,Female
1,268,1/13/20,4:55:55 PM,1/13/20,5:00:23 PM,3195,Sip Ave,40.7308971,-74.06391263,3194,McGinley Square,40.72533993,-74.06762213,29610,Subscriber,1995,Male
1,87,1/13/20,4:56:30 PM,1/13/20,4:57:57 PM,3639,Harborside,40.7192517,-74.034234,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,29297,Subscriber,1988,Male
1,224,1/13/20,4:57:31 PM,1/13/20,5:01:16 PM,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3185,City Hall,40.7177325,-74.043845,29583,Subscriber,1988,Male
1,464,1/13/20,4:58:16 PM,1/13/20,5:06:00 PM,3195,Sip Ave,40.7308971,-74.06391263,3280,Astor Place,40.7192822,-74.07126188,29229,Subscriber,1986,Female
1,1109,1/13/20,4:58:47 PM,1/13/20,5:17:17 PM,3198,Heights Elevator,40.74871595,-74.0404433,3198,Heights Elevator,40.74871595,-74.0404433,26308,Subscriber,1984,Male
1,205,1/13/20,5:00:27 PM,1/13/20,5:03:52 PM,3184,Paulus Hook,40.7141454,-74.0335519,3639,Harborside,40.7192517,-74.034234,29600,Subscriber,1966,Male
1,809,1/13/20,5:00:39 PM,1/13/20,5:14:09 PM,3281,Leonard Gordon Park,40.74590997,-74.05727148,3195,Sip Ave,40.7308971,-74.06391263,26247,Subscriber,1994,Male
1,791,1/13/20,5:01:06 PM,1/13/20,5:14:17 PM,3184,Paulus Hook,40.7141454,-74.0335519,3278,Monmouth and 6th,40.72568548,-74.04879034,29275,Subscriber,1977,Female
1,482,1/13/20,5:01:58 PM,1/13/20,5:10:00 PM,3202,Newport PATH,40.7272235,-74.0337589,3278,Monmouth and 6th,40.72568548,-74.04879034,29556,Subscriber,1986,Female
1,314,1/13/20,5:02:05 PM,1/13/20,5:07:19 PM,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,26157,Subscriber,1986,Female
1,1376,1/13/20,5:02:06 PM,1/13/20,5:25:03 PM,3202,Newport PATH,40.7272235,-74.0337589,3640,Journal Square,40.73367,-74.0625,29654,Subscriber,1985,Male
1,1164,1/13/20,5:04:02 PM,1/13/20,5:23:26 PM,3184,Paulus Hook,40.7141454,-74.0335519,3193,Lincoln Park,40.7246051,-74.07840595,29299,Subscriber,1977,Male
1,524,1/13/20,5:04:34 PM,1/13/20,5:13:19 PM,3214,Essex Light Rail,40.7127742,-74.0364857,3192,Liberty Light Rail,40.7112423,-74.0557013,29225,Subscriber,1985,Male
1,260,1/13/20,5:05:36 PM,1/13/20,5:09:56 PM,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,29247,Subscriber,1981,Male
1,298,1/13/20,5:06:47 PM,1/13/20,5:11:46 PM,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,26251,Subscriber,1976,Male
1,143,1/13/20,5:07:58 PM,1/13/20,5:10:22 PM,3202,Newport PATH,40.7272235,-74.0337589,3638,Washington St,40.7242941,-74.0354826,29532,Subscriber,1993,Male
1,393,1/13/20,5:08:14 PM,1/13/20,5:14:47 PM,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.72759597,-74.04424731,29440,Subscriber,1980,Male
1,698,1/13/20,5:08:42 PM,1/13/20,5:20:21 PM,3214,Essex Light Rail,40.7127742,-74.0364857,3269,Brunswick & 6th,40.72601173,-74.05038893,26163,Subscriber,1978,Male
1,595,1/13/20,5:08:49 PM,1/13/20,5:18:44 PM,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3192,Liberty Light Rail,40.7112423,-74.0557013,29587,Subscriber,1984,Female
1,741,1/13/20,5:09:14 PM,1/13/20,5:21:36 PM,3638,Washington St,40.7242941,-74.0354826,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,26160,Subscriber,1988,Male
1,269,1/13/20,5:10:21 PM,1/13/20,5:14:50 PM,3214,Essex Light Rail,40.7127742,-74.0364857,3276,Marin Light Rail,40.71458404,-74.04281706,26206,Subscriber,1997,Female
1,1180,1/13/20,5:12:15 PM,1/13/20,5:31:55 PM,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3212,Christ Hospital,40.73478582,-74.05044364,26274,Subscriber,1983,Male
1,1519,1/13/20,5:13:06 PM,1/13/20,5:38:25 PM,3280,Astor Place,40.7192822,-74.07126188,3275,Columbus Drive,40.7183552,-74.03891444,29229,Subscriber,1984,Female
1,652,1/13/20,5:13:18 PM,1/13/20,5:24:11 PM,3186,Grove St PATH,40.71958612,-74.04311746,3194,McGinley Square,40.72533993,-74.06762213,29120,Subscriber,1981,Male
1,909,1/13/20,5:13:59 PM,1/13/20,5:29:08 PM,3639,Harborside,40.7192517,-74.034234,3220,5 Corners Library,40.73496102,-74.05950308,29554,Subscriber,1985,Male
1,280,1/13/20,5:14:39 PM,1/13/20,5:19:20 PM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,26200,Subscriber,1968,Male
1,753,1/13/20,5:14:55 PM,1/13/20,5:27:28 PM,3195,Sip Ave,40.7308971,-74.06391263,3199,Newport Pkwy,40.7287448,-74.0321082,26220,Subscriber,1984,Male
1,1547,1/13/20,5:15:05 PM,1/13/20,5:40:53 PM,3202,Newport PATH,40.7272235,-74.0337589,3278,Monmouth and 6th,40.72568548,-74.04879034,29470,Subscriber,1979,Male
1,388,1/13/20,5:15:43 PM,1/13/20,5:22:11 PM,3280,Astor Place,40.7192822,-74.07126188,3195,Sip Ave,40.7308971,-74.06391263,29620,Subscriber,2001,Female
1,370,1/13/20,5:17:49 PM,1/13/20,5:24:00 PM,3186,Grove St PATH,40.71958612,-74.04311746,3269,Brunswick & 6th,40.72601173,-74.05038893,29586,Subscriber,1972,Female
1,241,1/13/20,5:18:20 PM,1/13/20,5:22:22 PM,3186,Grove St PATH,40.71958612,-74.04311746,3276,Marin Light Rail,40.71458404,-74.04281706,29469,Subscriber,1983,Male
1,480,1/13/20,5:19:12 PM,1/13/20,5:27:12 PM,3199,Newport Pkwy,40.7287448,-74.0321082,3203,Hamilton Park,40.72759597,-74.04424731,26156,Subscriber,1983,Female
1,272,1/13/20,5:19:30 PM,1/13/20,5:24:02 PM,3185,City Hall,40.7177325,-74.043845,3203,Hamilton Park,40.72759597,-74.04424731,26217,Subscriber,1990,Male
1,471,1/13/20,5:19:31 PM,1/13/20,5:27:23 PM,3202,Newport PATH,40.7272235,-74.0337589,3275,Columbus Drive,40.7183552,-74.03891444,29652,Subscriber,1988,Female
1,142,1/13/20,5:20:37 PM,1/13/20,5:23:00 PM,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3681,Grand St,40.71517768,-74.03768331,29476,Subscriber,1980,Male
1,276,1/13/20,5:22:11 PM,1/13/20,5:26:47 PM,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3267,Morris Canal,40.71241882,-74.03852552,26307,Subscriber,1968,Male
1,245,1/13/20,5:22:37 PM,1/13/20,5:26:43 PM,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3267,Morris Canal,40.71241882,-74.03852552,29624,Subscriber,1986,Female
1,90,1/13/20,5:22:55 PM,1/13/20,5:24:25 PM,3186,Grove St PATH,40.71958612,-74.04311746,3211,Newark Ave,40.72152515,-74.04630454,26177,Subscriber,1989,Male
1,355,1/13/20,5:23:03 PM,1/13/20,5:28:58 PM,3198,Heights Elevator,40.74871595,-74.0404433,3196,Riverview Park,40.7443187,-74.0439909,26308,Subscriber,1984,Male
1,188,1/13/20,5:23:37 PM,1/13/20,5:26:46 PM,3195,Sip Ave,40.7308971,-74.06391263,3194,McGinley Square,40.72533993,-74.06762213,29670,Subscriber,1977,Female
1,131,1/13/20,5:23:50 PM,1/13/20,5:26:01 PM,3639,Harborside,40.7192517,-74.034234,3275,Columbus Drive,40.7183552,-74.03891444,29533,Subscriber,1987,Male
1,289,1/13/20,5:24:01 PM,1/13/20,5:28:50 PM,3202,Newport PATH,40.7272235,-74.0337589,3639,Harborside,40.7192517,-74.034234,26281,Subscriber,1990,Male
1,1134,1/13/20,5:24:19 PM,1/13/20,5:43:13 PM,3202,Newport PATH,40.7272235,-74.0337589,3276,Marin Light Rail,40.71458404,-74.04281706,29456,Subscriber,1985,Male
1,322,1/13/20,5:24:38 PM,1/13/20,5:30:01 PM,3679,Bergen Ave,40.72210379,-74.071455,3195,Sip Ave,40.7308971,-74.06391263,29582,Subscriber,1986,Male
1,498,1/13/20,5:25:22 PM,1/13/20,5:33:41 PM,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3211,Newark Ave,40.72152515,-74.04630454,29644,Subscriber,1981,Female
1,318,1/13/20,5:26:19 PM,1/13/20,5:31:38 PM,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,29607,Subscriber,1978,Male
1,196,1/13/20,5:27:06 PM,1/13/20,5:30:23 PM,3276,Marin Light Rail,40.71458404,-74.04281706,3681,Grand St,40.71517768,-74.03768331,29577,Subscriber,1982,Male
1,246,1/13/20,5:27:20 PM,1/13/20,5:31:27 PM,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,29253,Subscriber,1990,Male
1,473,1/13/20,5:27:54 PM,1/13/20,5:35:47 PM,3195,Sip Ave,40.7308971,-74.06391263,3678,Fairmount Ave,40.72572614,-74.07195926,29679,Subscriber,1954,Male
1,2074,1/13/20,5:27:58 PM,1/13/20,6:02:32 PM,3186,Grove St PATH,40.71958612,-74.04311746,3205,JC Medical Center,40.71653978,-74.04963791,26200,Customer,1994,Male
1,329,1/13/20,5:28:24 PM,1/13/20,5:33:53 PM,3638,Washington St,40.7242941,-74.0354826,3186,Grove St PATH,40.71958612,-74.04311746,26289,Subscriber,1964,Male
1,318,1/13/20,5:28:25 PM,1/13/20,5:33:43 PM,3195,Sip Ave,40.7308971,-74.06391263,3678,Fairmount Ave,40.72572614,-74.07195926,29597,Subscriber,1968,Male
1,559,1/13/20,5:29:16 PM,1/13/20,5:38:35 PM,3186,Grove St PATH,40.71958612,-74.04311746,3268,Lafayette Park,40.71346383,-74.06285852,26310,Subscriber,1999,Male
1,536,1/13/20,5:29:31 PM,1/13/20,5:38:28 PM,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3269,Brunswick & 6th,40.72601173,-74.05038893,26243,Subscriber,1976,Male
1,217,1/13/20,5:30:19 PM,1/13/20,5:33:57 PM,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,29287,Subscriber,1986,Male
1,125,1/13/20,5:30:33 PM,1/13/20,5:32:39 PM,3202,Newport PATH,40.7272235,-74.0337589,3199,Newport Pkwy,40.7287448,-74.0321082,26261,Subscriber,1980,Male
1,203,1/13/20,5:30:39 PM,1/13/20,5:34:03 PM,3681,Grand St,40.71517768,-74.03768331,3639,Harborside,40.7192517,-74.034234,29233,Subscriber,1982,Male
1,386,1/13/20,5:31:39 PM,1/13/20,5:38:06 PM,3202,Newport PATH,40.7272235,-74.0337589,3269,Brunswick & 6th,40.72601173,-74.05038893,29520,Subscriber,1986,Female
1,267,1/13/20,5:32:11 PM,1/13/20,5:36:39 PM,3202,Newport PATH,40.7272235,-74.0337589,3639,Harborside,40.7192517,-74.034234,26170,Subscriber,1990,Male
1,306,1/13/20,5:33:29 PM,1/13/20,5:38:36 PM,3267,Morris Canal,40.71241882,-74.03852552,3276,Marin Light Rail,40.71458404,-74.04281706,29486,Subscriber,1986,Male
1,270,1/13/20,5:33:42 PM,1/13/20,5:38:12 PM,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,26235,Subscriber,1984,Male
1,339,1/13/20,5:34:19 PM,1/13/20,5:39:58 PM,3186,Grove St PATH,40.71958612,-74.04311746,3278,Monmouth and 6th,40.72568548,-74.04879034,41769,Subscriber,1982,Male
1,402,1/13/20,5:34:19 PM,1/13/20,5:41:01 PM,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,29451,Subscriber,1982,Male
1,677,1/13/20,5:34:23 PM,1/13/20,5:45:40 PM,3191,Union St,40.7182113,-74.0836394,3195,Sip Ave,40.7308971,-74.06391263,29515,Subscriber,1987,Male
1,284,1/13/20,5:35:13 PM,1/13/20,5:39:58 PM,3186,Grove St PATH,40.71958612,-74.04311746,3681,Grand St,40.71517768,-74.03768331,26289,Subscriber,1990,Male
1,444,1/13/20,5:35:38 PM,1/13/20,5:43:02 PM,3195,Sip Ave,40.7308971,-74.06391263,3280,Astor Place,40.7192822,-74.07126188,29212,Subscriber,1986,Female
1,319,1/13/20,5:36:23 PM,1/13/20,5:41:43 PM,3638,Washington St,40.7242941,-74.0354826,3203,Hamilton Park,40.72759597,-74.04424731,29496,Subscriber,1976,Male
1,507,1/13/20,5:37:27 PM,1/13/20,5:45:54 PM,3639,Harborside,40.7192517,-74.034234,3203,Hamilton Park,40.72759597,-74.04424731,29475,Subscriber,1954,Male
1,435,1/13/20,5:37:43 PM,1/13/20,5:44:59 PM,3186,Grove St PATH,40.71958612,-74.04311746,3278,Monmouth and 6th,40.72568548,-74.04879034,29198,Subscriber,1981,Female
1,396,1/13/20,5:38:01 PM,1/13/20,5:44:37 PM,3275,Columbus Drive,40.7183552,-74.03891444,3276,Marin Light Rail,40.71458404,-74.04281706,29479,Subscriber,1990,Female
1,531,1/13/20,5:38:28 PM,1/13/20,5:47:19 PM,3638,Washington St,40.7242941,-74.0354826,3639,Harborside,40.7192517,-74.034234,26159,Customer,1999,Female
1,443,1/13/20,5:38:36 PM,1/13/20,5:46:00 PM,3639,Harborside,40.7192517,-74.034234,3205,JC Medical Center,40.71653978,-74.04963791,29255,Subscriber,1990,Male
1,255,1/13/20,5:38:44 PM,1/13/20,5:42:59 PM,3186,Grove St PATH,40.71958612,-74.04311746,3278,Monmouth and 6th,40.72568548,-74.04879034,26211,Subscriber,1981,Male
1,187,1/13/20,5:39:03 PM,1/13/20,5:42:10 PM,3186,Grove St PATH,40.71958612,-74.04311746,3272,Jersey & 3rd,40.72333159,-74.04595256,26226,Subscriber,1988,Male
1,293,1/13/20,5:39:20 PM,1/13/20,5:44:13 PM,3203,Hamilton Park,40.72759597,-74.04424731,3211,Newark Ave,40.72152515,-74.04630454,26156,Subscriber,1991,Female
1,383,1/13/20,5:39:28 PM,1/13/20,5:45:51 PM,3202,Newport PATH,40.7272235,-74.0337589,3639,Harborside,40.7192517,-74.034234,29446,Subscriber,1969,Unknown
1,317,1/13/20,5:40:07 PM,1/13/20,5:45:25 PM,3195,Sip Ave,40.7308971,-74.06391263,3194,McGinley Square,40.72533993,-74.06762213,26173,Subscriber,1982,Male
1,255,1/13/20,5:40:19 PM,1/13/20,5:44:34 PM,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3267,Morris Canal,40.71241882,-74.03852552,29457,Subscriber,1989,Female
1,296,1/13/20,5:40:29 PM,1/13/20,5:45:26 PM,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3267,Morris Canal,40.71241882,-74.03852552,26277,Subscriber,1967,Male
1,470,1/13/20,5:40:57 PM,1/13/20,5:48:47 PM,3185,City Hall,40.7177325,-74.043845,3192,Liberty Light Rail,40.7112423,-74.0557013,29591,Subscriber,1984,Male
1,363,1/13/20,5:41:42 PM,1/13/20,5:47:46 PM,3186,Grove St PATH,40.71958612,-74.04311746,3278,Monmouth and 6th,40.72568548,-74.04879034,29628,Subscriber,1982,Female
1,331,1/13/20,5:41:49 PM,1/13/20,5:47:21 PM,3195,Sip Ave,40.7308971,-74.06391263,3280,Astor Place,40.7192822,-74.07126188,29534,Subscriber,1986,Male
1,350,1/13/20,5:42:11 PM,1/13/20,5:48:02 PM,3638,Washington St,40.7242941,-74.0354826,3203,Hamilton Park,40.72759597,-74.04424731,29272,Subscriber,1970,Female
1,135,1/13/20,5:42:14 PM,1/13/20,5:44:29 PM,3202,Newport PATH,40.7272235,-74.0337589,3638,Washington St,40.7242941,-74.0354826,26285,Subscriber,1996,Male
1,401,1/13/20,5:42:22 PM,1/13/20,5:49:04 PM,3267,Morris Canal,40.71241882,-74.03852552,3186,Grove St PATH,40.71958612,-74.04311746,29488,Subscriber,1961,Female
1,208,1/13/20,5:42:38 PM,1/13/20,5:46:06 PM,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3214,Essex Light Rail,40.7127742,-74.0364857,26212,Subscriber,1960,Male
1,158,1/13/20,5:42:52 PM,1/13/20,5:45:31 PM,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,29659,Subscriber,1982,Male
1,388,1/13/20,5:43:43 PM,1/13/20,5:50:11 PM,3186,Grove St PATH,40.71958612,-74.04311746,3267,Morris Canal,40.71241882,-74.03852552,26236,Subscriber,1981,Female
1,547,1/13/20,5:43:55 PM,1/13/20,5:53:03 PM,3185,City Hall,40.7177325,-74.043845,3203,Hamilton Park,40.72759597,-74.04424731,29298,Subscriber,1958,Male
1,247,1/13/20,5:44:21 PM,1/13/20,5:48:28 PM,3185,City Hall,40.7177325,-74.043845,3184,Paulus Hook,40.7141454,-74.0335519,29549,Subscriber,1986,Male
1,135,1/13/20,5:45:07 PM,1/13/20,5:47:22 PM,3186,Grove St PATH,40.71958612,-74.04311746,3272,Jersey & 3rd,40.72333159,-74.04595256,29660,Subscriber,1986,Male
1,781,1/13/20,5:45:11 PM,1/13/20,5:58:13 PM,3195,Sip Ave,40.7308971,-74.06391263,3694,Jackson Square,40.71113,-74.0789,29498,Subscriber,1977,Male
1,146,1/13/20,5:45:45 PM,1/13/20,5:48:12 PM,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3639,Harborside,40.7192517,-74.034234,29284,Subscriber,1960,Male
1,611,1/13/20,5:46:33 PM,1/13/20,5:56:44 PM,3184,Paulus Hook,40.7141454,-74.0335519,3211,Newark Ave,40.72152515,-74.04630454,26230,Subscriber,1982,Male
1,176,1/13/20,5:46:37 PM,1/13/20,5:49:34 PM,3273,Manila & 1st,40.72165072,-74.04288411,3203,Hamilton Park,40.72759597,-74.04424731,29465,Subscriber,1971,Male
1,221,1/13/20,5:46:40 PM,1/13/20,5:50:22 PM,3186,Grove St PATH,40.71958612,-74.04311746,3276,Marin Light Rail,40.71458404,-74.04281706,29661,Subscriber,1982,Male
1,190,1/13/20,5:46:54 PM,1/13/20,5:50:04 PM,3275,Columbus Drive,40.7183552,-74.03891444,3214,Essex Light Rail,40.7127742,-74.0364857,29611,Subscriber,1986,Male
1,145,1/13/20,5:46:56 PM,1/13/20,5:49:22 PM,3202,Newport PATH,40.7272235,-74.0337589,3199,Newport Pkwy,40.7287448,-74.0321082,26178,Subscriber,1980,Male
